Unnamed: 0,parcellation_label,parcellation_term_label,parcellation_term_set_label,parcellation_index,voxel_count,volume_mm3,color_hex_triplet,red,green,blue,parcellation_term_name,parcellation_term_acronym,parcellation_term_set_name,term_set_order,term_order,parent_term_label,label_numbers,cluster_as_filename
2946,AllenCCF-Annotation-2020-924,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,914,885724.0,0.8857240000000002,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,924,fibertracts
2947,AllenCCF-Annotation-2020-924,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,914,885724.0,0.8857240000000002,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,924,lfbs
2948,AllenCCF-Annotation-2020-924,AllenCCF-Ontology-2017-784,AllenCCF-Ontology-2017-STRU,914,885724.0,0.8857240000000002,#CCCCCC,204,204,204,corticospinal tract,cst,structure,3,350,AllenCCF-Ontology-2017-983,924,cst
2949,AllenCCF-Annotation-2020-924,AllenCCF-Ontology-2017-924,AllenCCF-Ontology-2017-SUBS,914,885724.0,0.8857240000000002,#CCCCCC,204,204,204,cerebal peduncle,cpd,substructure,4,821,AllenCCF-Ontology-2017-784,924,cpd
2950,AllenCCF-Annotation-2020-190,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,183,560730.0,0.5607300000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,190,brain
2951,AllenCCF-Annotation-2020-190,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,183,560730.0,0.5607300000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,190,fibertracts
2952,AllenCCF-Annotation-2020-190,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,183,560730.0,0.5607300000000001,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,190,lfbs
2953,AllenCCF-Annotation-2020-190,AllenCCF-Ontology-2017-784,AllenCCF-Ontology-2017-STRU,183,560730.0,0.5607300000000001,#CCCCCC,204,204,204,corticospinal tract,cst,structure,3,350,AllenCCF-Ontology-2017-983,190,cst
2954,AllenCCF-Annotation-2020-190,AllenCCF-Ontology-2017-190,AllenCCF-Ontology-2017-SUBS,183,560730.0,0.5607300000000001,#CCCCCC,204,204,204,pyramid,py,substructure,4,826,AllenCCF-Ontology-2017-784,190,py
2955,AllenCCF-Annotation-2020-198,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,191,67350.0,0.06735,#FFFFFF,255,255,255,brain,brain,organ,0,0,,198,brain
2956,AllenCCF-Annotation-2020-198,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,191,67350.0,0.06735,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,198,fibertracts
2957,AllenCCF-Annotation-2020-198,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,191,67350.0,0.06735,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,198,lfbs
2958,AllenCCF-Annotation-2020-198,AllenCCF-Ontology-2017-784,AllenCCF-Ontology-2017-STRU,191,67350.0,0.06735,#CCCCCC,204,204,204,corticospinal tract,cst,structure,3,350,AllenCCF-Ontology-2017-983,198,cst
2959,AllenCCF-Annotation-2020-198,AllenCCF-Ontology-2017-198,AllenCCF-Ontology-2017-SUBS,191,67350.0,0.06735,#CCCCCC,204,204,204,pyramidal decussation,pyd,substructure,4,827,AllenCCF-Ontology-2017-784,198,pyd
2960,AllenCCF-Annotation-2020-1092,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1081,119044.0,0.119044,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1092,brain
2961,AllenCCF-Annotation-2020-1092,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1081,119044.0,0.119044,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,1092,fibertracts
2962,AllenCCF-Annotation-2020-1092,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,1081,119044.0,0.119044,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,1092,lfbs
2963,AllenCCF-Annotation-2020-1092,AllenCCF-Ontology-2017-896,AllenCCF-Ontology-2017-STRU,1081,119044.0,0.119044,#CCCCCC,204,204,204,thalamus related,lfbst,structure,3,351,AllenCCF-Ontology-2017-983,1092,lfbst
2964,AllenCCF-Annotation-2020-1092,AllenCCF-Ontology-2017-1092,AllenCCF-Ontology-2017-SUBS,1081,119044.0,0.119044,#CCCCCC,204,204,204,external medullary lamina of the thalamus,em,substructure,4,830,AllenCCF-Ontology-2017-896,1092,em
2965,AllenCCF-Annotation-2020-484682520,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1282,212552.0,0.212552,#FFFFFF,255,255,255,brain,brain,organ,0,0,,484682520,brain
2966,AllenCCF-Annotation-2020-484682520,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1282,212552.0,0.212552,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,484682520,fibertracts
2967,AllenCCF-Annotation-2020-484682520,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,1282,212552.0,0.212552,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,484682520,lfbs
2968,AllenCCF-Annotation-2020-484682520,AllenCCF-Ontology-2017-896,AllenCCF-Ontology-2017-STRU,1282,212552.0,0.212552,#CCCCCC,204,204,204,thalamus related,lfbst,structure,3,351,AllenCCF-Ontology-2017-983,484682520,lfbst
2969,AllenCCF-Annotation-2020-484682520,AllenCCF-Ontology-2017-484682520,AllenCCF-Ontology-2017-SUBS,1282,212552.0,0.212552,#CCCCCC,204,204,204,optic radiation,or,substructure,4,834,AllenCCF-Ontology-2017-896,484682520,or
2970,AllenCCF-Annotation-2020-484682524,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1283,115864.0,0.115864,#FFFFFF,255,255,255,brain,brain,organ,0,0,,484682524,brain
2971,AllenCCF-Annotation-2020-484682524,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1283,115864.0,0.115864,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,484682524,fibertracts
2972,AllenCCF-Annotation-2020-484682524,AllenCCF-Ontology-2017-983,AllenCCF-Ontology-2017-DIVI,1283,115864.0,0.115864,#CCCCCC,204,204,204,lateral forebrain bundle system,lfbs,division,2,17,AllenCCF-Ontology-2017-1009,484682524,lfbs
2973,AllenCCF-Annotation-2020-484682524,AllenCCF-Ontology-2017-896,AllenCCF-Ontology-2017-STRU,1283,115864.0,0.115864,#CCCCCC,204,204,204,thalamus related,lfbst,structure,3,351,AllenCCF-Ontology-2017-983,484682524,lfbst
2974,AllenCCF-Annotation-2020-484682524,AllenCCF-Ontology-2017-484682524,AllenCCF-Ontology-2017-SUBS,1283,115864.0,0.115864,#CCCCCC,204,204,204,auditory radiation,ar,substructure,4,835,AllenCCF-Ontology-2017-896,484682524,ar
2975,AllenCCF-Annotation-2020-102,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,97,112364.0,0.112364,#FFFFFF,255,255,255,brain,brain,organ,0,0,,102,brain
2976,AllenCCF-Annotation-2020-102,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,97,112364.0,0.112364,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,102,fibertracts
2977,AllenCCF-Annotation-2020-102,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,97,112364.0,0.112364,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,102,eps
2978,AllenCCF-Annotation-2020-102,AllenCCF-Ontology-2017-760,AllenCCF-Ontology-2017-STRU,97,112364.0,0.112364,#CCCCCC,204,204,204,cerebral nuclei related,epsc,structure,3,352,AllenCCF-Ontology-2017-1000,102,epsc
2979,AllenCCF-Annotation-2020-102,AllenCCF-Ontology-2017-102,AllenCCF-Ontology-2017-SUBS,97,112364.0,0.112364,#CCCCCC,204,204,204,nigrostriatal tract,nst,substructure,4,837,AllenCCF-Ontology-2017-760,102,nst
2980,AllenCCF-Annotation-2020-1051,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1040,4.0,4.000000000000001e-06,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1051,brain
2981,AllenCCF-Annotation-2020-1051,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1040,4.0,4.000000000000001e-06,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,1051,fibertracts
2982,AllenCCF-Annotation-2020-1051,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,1040,4.0,4.000000000000001e-06,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,1051,eps
2983,AllenCCF-Annotation-2020-1051,AllenCCF-Ontology-2017-877,AllenCCF-Ontology-2017-STRU,1040,4.0,4.000000000000001e-06,#CCCCCC,204,204,204,tectospinal pathway,tsp,structure,3,353,AllenCCF-Ontology-2017-1000,1051,tsp
2984,AllenCCF-Annotation-2020-1051,AllenCCF-Ontology-2017-1051,AllenCCF-Ontology-2017-SUBS,1040,4.0,4.000000000000001e-06,#CCCCCC,204,204,204,direct tectospinal pathway,tspd,substructure,4,842,AllenCCF-Ontology-2017-877,1051,tspd
2985,AllenCCF-Annotation-2020-1060,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1049,5998.0,0.005998,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1060,brain
2986,AllenCCF-Annotation-2020-1060,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1049,5998.0,0.005998,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,1060,fibertracts
2987,AllenCCF-Annotation-2020-1060,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,1049,5998.0,0.005998,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,1060,eps
2988,AllenCCF-Annotation-2020-1060,AllenCCF-Ontology-2017-877,AllenCCF-Ontology-2017-STRU,1049,5998.0,0.005998,#CCCCCC,204,204,204,tectospinal pathway,tsp,structure,3,353,AllenCCF-Ontology-2017-1000,1060,tsp
2989,AllenCCF-Annotation-2020-1060,AllenCCF-Ontology-2017-1060,AllenCCF-Ontology-2017-SUBS,1049,5998.0,0.005998,#CCCCCC,204,204,204,doral tegmental decussation,dtd,substructure,4,843,AllenCCF-Ontology-2017-877,1060,dtd
2990,AllenCCF-Annotation-2020-1043,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1032,504314.0,0.504314,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1043,brain
2991,AllenCCF-Annotation-2020-1043,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1032,504314.0,0.504314,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,1043,fibertracts
2992,AllenCCF-Annotation-2020-1043,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,1032,504314.0,0.504314,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,1043,eps
2993,AllenCCF-Annotation-2020-1043,AllenCCF-Ontology-2017-877,AllenCCF-Ontology-2017-STRU,1032,504314.0,0.504314,#CCCCCC,204,204,204,tectospinal pathway,tsp,structure,3,353,AllenCCF-Ontology-2017-1000,1043,tsp
2994,AllenCCF-Annotation-2020-1043,AllenCCF-Ontology-2017-1043,AllenCCF-Ontology-2017-SUBS,1032,504314.0,0.504314,#CCCCCC,204,204,204,crossed tectospinal pathway,tspc,substructure,4,844,AllenCCF-Ontology-2017-877,1043,tspc
2995,AllenCCF-Annotation-2020-863,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,853,568490.0,0.56849,#FFFFFF,255,255,255,brain,brain,organ,0,0,,863,brain
2996,AllenCCF-Annotation-2020-863,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,853,568490.0,0.56849,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,863,fibertracts
2997,AllenCCF-Annotation-2020-863,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,853,568490.0,0.56849,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,863,eps
2998,AllenCCF-Annotation-2020-863,AllenCCF-Ontology-2017-863,AllenCCF-Ontology-2017-STRU,853,568490.0,0.56849,#CCCCCC,204,204,204,rubrospinal tract,rust,structure,3,354,AllenCCF-Ontology-2017-1000,863,rust
2999,AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,387,37360.0,0.03736,#FFFFFF,255,255,255,brain,brain,organ,0,0,,397,brain
3000,AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,387,37360.0,0.03736,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,397,fibertracts
3001,AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-1000,AllenCCF-Ontology-2017-DIVI,387,37360.0,0.03736,#CCCCCC,204,204,204,extrapyramidal fiber systems,eps,division,2,18,AllenCCF-Ontology-2017-1009,397,eps
3002,AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-863,AllenCCF-Ontology-2017-STRU,387,37360.0,0.03736,#CCCCCC,204,204,204,rubrospinal tract,rust,structure,3,354,AllenCCF-Ontology-2017-1000,397,rust
3003,AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-397,AllenCCF-Ontology-2017-SUBS,387,37360.0,0.03736,#CCCCCC,204,204,204,ventral tegmental decussation,vtd,substructure,4,846,AllenCCF-Ontology-2017-863,397,vtd
3004,AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,874,163494.0,0.163494,#FFFFFF,255,255,255,brain,brain,organ,0,0,,884,brain
3005,AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,874,163494.0,0.163494,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,884,fibertracts
3006,AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,874,163494.0,0.163494,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,884,mfbs
3007,AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,874,163494.0,0.163494,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,884,mfbc
3008,AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-884,AllenCCF-Ontology-2017-SUBS,874,163494.0,0.163494,#CCCCCC,204,204,204,amygdalar capsule,amc,substructure,4,850,AllenCCF-Ontology-2017-768,884,amc
3009,AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,898,212056.0,0.212056,#FFFFFF,255,255,255,brain,brain,organ,0,0,,908,brain
3010,AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,898,212056.0,0.212056,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,908,fibertracts
3011,AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,898,212056.0,0.212056,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,908,mfbs
3012,AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,898,212056.0,0.212056,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,908,mfbc
3013,AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-908,AllenCCF-Ontology-2017-SUBS,898,212056.0,0.212056,#CCCCCC,204,204,204,"anterior commissure, temporal limb",act,substructure,4,852,AllenCCF-Ontology-2017-768,908,act
3014,AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,930,1265742.0,1.265742,#FFFFFF,255,255,255,brain,brain,organ,0,0,,940,brain
3015,AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,930,1265742.0,1.265742,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,940,fibertracts
3016,AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,930,1265742.0,1.265742,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,940,mfbs
3017,AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,930,1265742.0,1.265742,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,940,mfbc
3018,AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-940,AllenCCF-Ontology-2017-SUBS,930,1265742.0,1.265742,#CCCCCC,204,204,204,cingulum bundle,cing,substructure,4,853,AllenCCF-Ontology-2017-768,940,cing
3019,AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,456,1403138.0,1.4031380000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,,466,brain
3020,AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,456,1403138.0,1.4031380000000002,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,466,fibertracts
3021,AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,456,1403138.0,1.4031380000000002,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,466,mfbs
3022,AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,456,1403138.0,1.4031380000000002,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,466,mfbc
3023,AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-466,AllenCCF-Ontology-2017-SUBS,456,1403138.0,1.4031380000000002,#CCCCCC,204,204,204,alveus,alv,substructure,4,854,AllenCCF-Ontology-2017-768,466,alv
3024,AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,520,37530.0,0.03753,#FFFFFF,255,255,255,brain,brain,organ,0,0,,530,brain
3025,AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,520,37530.0,0.03753,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,530,fibertracts
3026,AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,520,37530.0,0.03753,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,530,mfbs
3027,AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,520,37530.0,0.03753,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,530,mfbc
3028,AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-530,AllenCCF-Ontology-2017-SUBS,520,37530.0,0.03753,#CCCCCC,204,204,204,dorsal fornix,df,substructure,4,855,AllenCCF-Ontology-2017-768,530,df
3029,AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,593,1512536.0,1.5125360000000003,#FFFFFF,255,255,255,brain,brain,organ,0,0,,603,brain
3030,AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,593,1512536.0,1.5125360000000003,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,603,fibertracts
3031,AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,593,1512536.0,1.5125360000000003,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,603,mfbs
3032,AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,593,1512536.0,1.5125360000000003,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,603,mfbc
3033,AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-603,AllenCCF-Ontology-2017-SUBS,593,1512536.0,1.5125360000000003,#CCCCCC,204,204,204,fimbria,fi,substructure,4,856,AllenCCF-Ontology-2017-768,603,fi
3034,AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,418,8330.0,0.00833,#FFFFFF,255,255,255,brain,brain,organ,0,0,,428,brain
3035,AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,418,8330.0,0.00833,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,428,fibertracts
3036,AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,418,8330.0,0.00833,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,428,mfbs
3037,AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,418,8330.0,0.00833,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,428,mfbc
3038,AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-428,AllenCCF-Ontology-2017-SUBS,418,8330.0,0.00833,#CCCCCC,204,204,204,medial corticohypothalamic tract,mct,substructure,4,857,AllenCCF-Ontology-2017-768,428,mct
3039,AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,426,269618.0,0.269618,#FFFFFF,255,255,255,brain,brain,organ,0,0,,436,brain
3040,AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,426,269618.0,0.269618,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,436,fibertracts
3041,AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,426,269618.0,0.269618,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,436,mfbs
3042,AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,426,269618.0,0.269618,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,436,mfbc
3043,AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-436,AllenCCF-Ontology-2017-SUBS,426,269618.0,0.269618,#CCCCCC,204,204,204,columns of the fornix,fx,substructure,4,858,AllenCCF-Ontology-2017-768,436,fx
3044,AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,433,952736.0,0.952736,#FFFFFF,255,255,255,brain,brain,organ,0,0,,443,brain
3045,AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,433,952736.0,0.952736,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,443,fibertracts
3046,AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,433,952736.0,0.952736,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,443,mfbs
3047,AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,433,952736.0,0.952736,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,443,mfbc
3048,AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-443,AllenCCF-Ontology-2017-SUBS,433,952736.0,0.952736,#CCCCCC,204,204,204,dorsal hippocampal commissure,dhc,substructure,4,859,AllenCCF-Ontology-2017-768,443,dhc
3049,AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,439,64704.0,0.064704,#FFFFFF,255,255,255,brain,brain,organ,0,0,,449,brain
3050,AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,439,64704.0,0.064704,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,449,fibertracts
3051,AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,439,64704.0,0.064704,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,449,mfbs
3052,AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,439,64704.0,0.064704,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991,449,mfbc
3053,AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-449,AllenCCF-Ontology-2017-SUBS,439,64704.0,0.064704,#CCCCCC,204,204,204,ventral hippocampal commissure,vhc,substructure,4,860,AllenCCF-Ontology-2017-768,449,vhc
3054,AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,291,333386.0,0.333386,#FFFFFF,255,255,255,brain,brain,organ,0,0,,301,brain
3055,AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,291,333386.0,0.333386,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997,301,fibertracts
3056,AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,291,333386.0,0.333386,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009,301,mfbs
